id,usr,lat,long,created_at
653716498033340416,3631036815,-12.16016482,-39.74140189,Mon Oct 12 23:38:53 +0000 2015
653712974780211200,58087006,-9.98571301,-67.84801483,Mon Oct 12 23:24:53 +0000 2015
653712644503937025,2874203530,-19.82477167,-43.98339667,Mon Oct 12 23:23:34 +0000 2015
653710185827975169,14593634,-34.635556,-58.364722,Mon Oct 12 23:13:48 +0000 2015
653710093201076224,635768789,-34.64176599,-58.36510085,Mon Oct 12 23:13:26 +0000 2015
653709699838291973,289872430,-12.94901656,-38.3453119,Mon Oct 12 23:11:52 +0000 2015
653704239240232962,209151677,-13.010685,-38.4830246,Mon Oct 12 22:50:10 +0000 2015
653700043350888448,1250513953,-22.9281533,-43.3687394,Mon Oct 12 22:33:30 +0000 2015
653699919031746560,298292958,-20.35432581,-40.37786987,Mon Oct 12 22:33:00 +0000 2015
653697531751366657,52631939,-34.6359952,-58.36476686,Mon Oct 12 22:23:31 +0000 2015
653696702768152576,296562165,-22.72900372,-43.47055972,Mon Oct 12 22:20:13 +0000 2015
653695932953952256,151469410,-19.8494245,-43.96598193,Mon Oct 12 22:17:10 +0000 2015
653693721624637441,2949489255,-15.83021327,-48.12083151,Mon Oct 12 22:08:22 +0000 2015
653691619166826496,3380722954,-22.7167532,-43.4530216,Mon Oct 12 22:00:01 +0000 2015
653691458957000704,3071830092,-22.83139927,-43.60966841,Mon Oct 12 21:59:23 +0000 2015
653690133036859392,1430544589,-34.62612378,-58.4570723,Mon Oct 12 21:54:07 +0000 2015
653689537399537664,2787210706,-34.6514624,-58.6284765,Mon Oct 12 21:51:45 +0000 2015
653686025273774080,1102125596,-34.6333,-58.35,Mon Oct 12 21:37:47 +0000 2015
653685664941277184,163859332,-12.91160036,-38.36468954,Mon Oct 12 21:36:22 +0000 2015
653683644293210112,1021170794,-34.6111679,-58.3792801,Mon Oct 12 21:28:20 +0000 2015
653682060373172224,746030743,-22.8200622,-43.3140681,Mon Oct 12 21:22:02 +0000 2015
653679692747247616,501216679,-34.63555556,-58.36472222,Mon Oct 12 21:12:38 +0000 2015
653679166525710336,2195831276,-20.73712914,-56.70564888,Mon Oct 12 21:10:32 +0000 2015
653678007731757060,3824620516,-22.8874988,-43.2596309,Mon Oct 12 21:05:56 +0000 2015
653676045191770113,3415618025,-34.603856,-58.3842432,Mon Oct 12 20:58:08 +0000 2015
653675307396898821,889008740,-34.6932989,-58.4201762,Mon Oct 12 20:55:12 +0000 2015
653673234076975105,309040225,-34.62891751,-58.35632801,Mon Oct 12 20:46:58 +0000 2015
653672470059294720,2907262780,-34.72218473,-58.3815215,Mon Oct 12 20:43:56 +0000 2015
653668806494146561,120951739,-34.494865,-61.533885,Mon Oct 12 20:29:22 +0000 2015
653665940131983360,2323575058,-34.9028599,-54.9462122,Mon Oct 12 20:17:59 +0000 2015
653658831277297664,202659632,-34.6359952,-58.36476686,Mon Oct 12 19:49:44 +0000 2015
653658456877060096,509952276,-22.4336406,-46.947587,Mon Oct 12 19:48:15 +0000 2015
653656313193472000,889008740,-34.6932652,-58.4200694,Mon Oct 12 19:39:44 +0000 2015
653655819867803648,2730189422,-14.63295667,-57.49902667,Mon Oct 12 19:37:46 +0000 2015
653654096646279168,2560353734,-22.79652777,-43.20208421,Mon Oct 12 19:30:55 +0000 2015
653653259362693121,2149520116,-34.5819865,-58.4009869,Mon Oct 12 19:27:35 +0000 2015
653652307272331264,743014795,-34.672865,-58.477455,Mon Oct 12 19:23:48 +0000 2015
653652198891634688,430060507,-18.96929261,-43.25752502,Mon Oct 12 19:23:23 +0000 2015
653651550754181120,159975831,-34.6105945,-58.4554828,Mon Oct 12 19:20:48 +0000 2015
653650099634085889,2229252154,-19.9794263,-44.0288657,Mon Oct 12 19:15:02 +0000 2015
653647698709508096,202659632,-34.6359952,-58.36476686,Mon Oct 12 19:05:30 +0000 2015
653646486912245760,1360411027,-34.63811559,-58.36032382,Mon Oct 12 19:00:41 +0000 2015
653646087115395073,1360411027,-34.63811559,-58.36032382,Mon Oct 12 18:59:05 +0000 2015
653643055401078784,160003742,-34.63555556,-58.36472222,Mon Oct 12 18:47:03 +0000 2015
653640659073671169,51803942,-34.63567965,-58.36240053,Mon Oct 12 18:37:31 +0000 2015
653638651319058432,2588397851,-19.84946795,-44.02289349,Mon Oct 12 18:29:33 +0000 2015
653636490631639040,109711816,-23.0123596,-43.320549,Mon Oct 12 18:20:58 +0000 2015
653633216377692161,954931298,-34.68748367,-58.46037337,Mon Oct 12 18:07:57 +0000 2015
653633113420120064,606528480,-34.72196065,-58.29497855,Mon Oct 12 18:07:32 +0000 2015
653631676568989696,3415618025,-34.6038945,-58.3841885,Mon Oct 12 18:01:50 +0000 2015
653630654178033664,359421350,-20.4701322,-54.5440392,Mon Oct 12 17:57:46 +0000 2015
653628150446968832,53684789,-20.3721346,-40.3096476,Mon Oct 12 17:47:49 +0000 2015
653627347715944449,140183404,-34.63495797,-58.35704802,Mon Oct 12 17:44:38 +0000 2015
653623526268796928,2774229730,-34.42218828,-58.58026358,Mon Oct 12 17:29:27 +0000 2015
653621965366792192,165798327,-34.6359952,-58.36476686,Mon Oct 12 17:23:14 +0000 2015
653621740464119808,844624046,-37.8333,-58.25,Mon Oct 12 17:22:21 +0000 2015
653621470380335104,2594201540,-34.8916334,-57.9423705,Mon Oct 12 17:21:16 +0000 2015
653621229971210240,2291992152,-34.464417,-58.577182,Mon Oct 12 17:20:19 +0000 2015
653620304514809856,225368364,-20.0421,-40.38781,Mon Oct 12 17:16:38 +0000 2015
653619796974653440,1147962078,-22.96276562,-43.61187258,Mon Oct 12 17:14:37 +0000 2015
653618129541664769,1633776288,-45.8744522,-67.5159238,Mon Oct 12 17:08:00 +0000 2015
653616167941206017,1559613320,-39.3169884,-65.7624201,Mon Oct 12 17:00:12 +0000 2015
653614058747363328,598713080,-15.7794721,-47.7791804,Mon Oct 12 16:51:49 +0000 2015
653610662363533312,96229563,-22.5269909,-41.940361,Mon Oct 12 16:38:20 +0000 2015
653608990488662016,304011208,-34.63555556,-58.36472222,Mon Oct 12 16:31:41 +0000 2015
653608777879523328,1446830288,-22.844161,-42.0333099,Mon Oct 12 16:30:50 +0000 2015
653607418597900288,957488521,-34.726843,-58.374403,Mon Oct 12 16:25:26 +0000 2015
653605598332850176,2559360570,-22.8143871,-43.4121947,Mon Oct 12 16:18:12 +0000 2015
653605120119316480,1460663430,-22.89317333,-43.317835,Mon Oct 12 16:16:18 +0000 2015
653604861209116672,2468365459,-33.8152487,-59.4884173,Mon Oct 12 16:15:16 +0000 2015
653604626193887232,2888650433,-21.22433246,-43.76538134,Mon Oct 12 16:14:20 +0000 2015
653597523983101952,163918270,-9.64251232,-36.21552658,Mon Oct 12 15:46:07 +0000 2015
653596489135091713,1054138812,-34.6091158,-58.8137738,Mon Oct 12 15:42:00 +0000 2015
653596108262871040,167592885,-12.97620039,-38.42227282,Mon Oct 12 15:40:30 +0000 2015
653595749113024512,540490620,-34.672865,-58.477455,Mon Oct 12 15:39:04 +0000 2015
653594689824784385,3288965817,-20.2961636,-40.3045076,Mon Oct 12 15:34:51 +0000 2015
653594369254146052,569222289,-19.5322326,-42.6679836,Mon Oct 12 15:33:35 +0000 2015
653594305471336448,200217487,-34.6333,-58.35,Mon Oct 12 15:33:20 +0000 2015
653590345331175424,569222289,-19.5322998,-42.6680978,Mon Oct 12 15:17:36 +0000 2015
653589721327751168,304549665,-22.88710365,-43.29300809,Mon Oct 12 15:15:07 +0000 2015
653588633652473856,2951846098,-34.73863665,-58.4379309,Mon Oct 12 15:10:48 +0000 2015
653586983118352384,539314540,-19.8494245,-43.96598193,Mon Oct 12 15:04:14 +0000 2015
653586202499616768,2546459964,-12.90168939,-38.47968687,Mon Oct 12 15:01:08 +0000 2015
653582338421616640,163918270,-9.6428554,-36.21371014,Mon Oct 12 14:45:47 +0000 2015
653579813991661568,2358931281,-22.8816672,-43.4373696,Mon Oct 12 14:35:45 +0000 2015
653575594836422657,295462140,-34.7121713,-58.3797848,Mon Oct 12 14:18:59 +0000 2015
